Order_ID,Customer_ID,Product_ID,Order_Date,Delivery_Date,Region,Country,Store_Name,Customer_Name,Email,Phone,Gender,Age,City,State,Account_Status,Product_Name,Category,Sub_Category,Brand,Supplier_Name,Discount,Price,Quantity,Payment_Mode,Payment_Status,Shipping_Cost,Total_Amount,Return_Status,Profit,Feedback_Score,Sales_Agent,Loyalty_Level,Coupon_Code,Remarks
ORD7984,CUST7394,PROD2781,2022-04-18,2023-07-05,East,UK,Target,,ravi,,Male,27.0,Delhi,Delhi,Closed,Tablet,Sports,,,,40.0,82032.0,22.0,Cahs,Paid,450.0,69055.0,Not Returned,17871.0,2,,Bronze,,Late
ORD7985,CUST4072,PROD7997,2022-05-26,2023-02-16,South,Australia,Flipkart,Amit,,98765 43210,Other,81.0,London,,Active,TV,Home,Footwear,LG,,34.0,,6.0,Cahs,Paid,16.0,143546.0,Pending,5080.0,4,Sita,Silver,SAVE10,Damaged
ORD7986,CUST1245,PROD9180,2022-11-18,2022-10-12,East,UK,,Ravi,,,F,21.0,Chennai,Maharashtra,Actve,Phone,Electronics,Kitchen,Sony,XYZ Corp,55.0,46629.0,2.0,Cahs,,545.0,117951.0,,26713.0,4,Rahul,,NEW50,
ORD7987,CUST5261,PROD7372,2022-06-28,2022-09-24,North,Australia,BestBuy,,amit@yahoo.com,,F,6.0,Delhi,Maharashtra,Active,Phone,Sports,Kitchen,Sony,,93.0,8461.0,31.0,,Pending,463.0,58347.0,,17167.0,4,Sita,VIP,DISC20,
ORD7988,CUST5634,PROD650,2022-06-18,2023-03-07,East,India,Target,,john@,9876543210,Other,40.0,,Tamil Nadu,Inactive,TV,Sports,,Sony,Global Suppliers,46.0,43915.0,13.0,Online,Pending,810.0,2485.0,Pending,11532.0,1,Alex,Bronze,SAVE10,
ORD7989,CUST4712,PROD2791,2022-03-23,2023-03-12,East,India,,Ravi,mary@gmail.com,12345,F,105.0,London,Tamil Nadu,Closed,Tablet,,Furniture,Sony,Global Suppliers,16.0,44599.0,41.0,Online,,930.0,122399.0,,-2405.0,5,Sita,Silver,NEW50,Late
ORD7990,CUST2422,PROD8304,2022-06-04,2022-04-29,West,Australia,Walmart,Priya,amit@yahoo.com,,F,65.0,Mumbai,Maharashtra,Active,Shoes,Home,Kitchen,Nike,,36.0,67999.0,12.0,Online,Paid,212.0,54876.0,Not Returned,32560.0,0,Rahul,Silver,NEW50,Late
ORD7991,CUST9202,PROD6168,2023-08-20,2023-09-21,North,UK,Flipkart,Ravi,amit@yahoo.com,9876543210,Male,94.0,Delhi,,Inactive,TV,Fashion,Mobiles,Sony,Global Suppliers,,12281.0,14.0,Card,,429.0,176976.0,Pending,,1,,VIP,SAVE10,Delivered
ORD7992,CUST9050,PROD5067,2023-03-18,2023-11-14,North,UK,BestBuy,,ravi,98765 43210,Female,40.0,,,Active,Phone,Electronics,Mobiles,Samsung,Global Suppliers,31.0,99216.0,6.0,Card,Pending,114.0,78280.0,Pending,2914.0,3,,,SAVE10,Delivered
ORD7993,CUST4234,PROD6354,2022-12-20,2023-10-23,East,Australia,Walmart,,amit@yahoo.com,98765 43210,Mle,76.0,,,Active,Shoes,Electronics,Footwear,Sony,Global Suppliers,,48886.0,-1.0,Card,,825.0,132799.0,,19496.0,1,Rahul,Bronze,DISC20,Delivered
ORD7994,CUST6575,PROD3860,2023-08-07,2023-11-24,West,,,Ravi,mary@gmail.com,12345,Other,,Delhi,New York,Actve,Phone,Electronics,Mobiles,Apple,,47.0,77092.0,17.0,Cash,Pending,87.0,72216.0,Pending,48348.0,0,Alex,Bronze,,
ORD7995,CUST7874,PROD630,2022-08-23,2023-07-28,East,UK,Target,,,12345,Mle,52.0,London,California,Active,Laptop,Fashion,Footwear,LG,ABC Traders,57.0,66755.0,37.0,Online,,350.0,2527.0,Pending,19758.0,0,Alex,,,Damaged
ORD7996,CUST742,PROD1272,2022-08-12,2022-03-13,East,USA,,Amit,amit@yahoo.com,12345,Other,8.0,London,Tamil Nadu,Active,Shoes,Sports,Kitchen,Apple,,55.0,4699.0,14.0,Cahs,Pending,845.0,25458.0,Not Returned,,5,Sita,Bronze,,Delivered
ORD7997,CUST8509,PROD7058,2023-09-25,2022-02-07,South,UK,,,ravi,9876543210,Other,79.0,,Tamil Nadu,Closed,,,Mobiles,Apple,ABC Traders,35.0,92430.0,3.0,,Paid,183.0,171206.0,,-2842.0,0,Tom,Gold,,
ORD7998,CUST1394,PROD856,2023-03-08,2023-05-20,South,,Flipkart,,john@,,F,37.0,Delhi,Delhi,Actve,TV,Sports,Mobiles,,XYZ Corp,11.0,13373.0,17.0,,Pending,169.0,33899.0,,46689.0,4,,Bronze,,Late
ORD7999,CUST5778,PROD9498,2023-08-04,2022-11-21,West,India,BestBuy,Fatima,mary@gmail.com,9876543210,Male,85.0,New York,California,Closed,TV,Electronics,,Samsung,Global Suppliers,74.0,54430.0,32.0,Card,Pending,655.0,67439.0,Returned,25456.0,5,Sita,VIP,SAVE10,Delivered
ORD8000,CUST9747,PROD9736,2022-08-11,2022-07-08,,India,Walmart,Mary,john@,98765 43210,Other,19.0,New York,Tamil Nadu,Inactive,Tablet,,Footwear,Nike,XYZ Corp,43.0,84091.0,3.0,Cash,Paid,859.0,161895.0,Returned,36044.0,3,Tom,Gold,SAVE10,
ORD8001,CUST1084,PROD751,2023-01-16,2022-03-21,South,India,Flipkart,Mary,amit@yahoo.com,98765 43210,Mle,96.0,Chennai,California,Active,Shoes,,,Samsung,Global Suppliers,67.0,46962.0,34.0,Card,Failed,954.0,1245.0,,-2308.0,2,Alex,Gold,,
ORD8002,CUST4902,PROD6042,2023-01-01,2022-08-26,,UK,Target,Ravi,,,Female,9.0,Delhi,California,Actve,Tablet,Fashion,Furniture,Nike,ABC Traders,73.0,,46.0,Card,Failed,677.0,112511.0,Pending,37690.0,4,Alex,Silver,NEW50,
ORD8003,CUST2398,PROD2708,2022-06-16,2023-01-04,North,India,BestBuy,John,ravi,12345,Mle,68.0,New York,Delhi,Closed,TV,Fashion,,Samsung,,87.0,1620.0,23.0,Cahs,Paid,409.0,30896.0,Pending,7468.0,4,Rahul,Gold,NEW50,Damaged
ORD8004,CUST5746,PROD3113,2023-08-22,2022-01-24,South,,Flipkart,Amit,mary@gmail.com,98765 43210,Male,24.0,Mumbai,Maharashtra,Closed,Tablet,Home,Mobiles,Nike,XYZ Corp,73.0,97739.0,31.0,Online,Pending,21.0,7937.0,Returned,4871.0,3,Sita,,DISC20,
ORD8005,CUST7971,PROD6388,2022-07-16,2022-05-17,South,,Target,Fatima,,12345,Female,38.0,Delhi,Maharashtra,Inactive,Shoes,Home,Mobiles,Sony,,22.0,92352.0,24.0,Card,Paid,407.0,85702.0,,-3957.0,1,Alex,Bronze,,Damaged
ORD8006,CUST797,PROD8479,2022-10-20,2023-12-01,West,UK,Target,Fatima,mary@gmail.com,9876543210,F,3.0,New York,Tamil Nadu,Inactive,TV,Sports,Furniture,Samsung,ABC Traders,,64133.0,7.0,,Failed,61.0,23745.0,,3314.0,2,,Silver,DISC20,Damaged
ORD8007,CUST4923,PROD4098,2022-06-24,2022-02-24,,USA,Walmart,Ravi,ravi,12345,Mle,86.0,London,Delhi,Inactive,Phone,Sports,Footwear,Apple,XYZ Corp,99.0,20877.0,21.0,Online,Paid,994.0,123017.0,,5389.0,5,Alex,Silver,SAVE10,Delivered
ORD8008,CUST9628,PROD9286,2023-05-05,2024-01-14,South,UK,,John,ravi,9876543210,Mle,107.0,Mumbai,Tamil Nadu,Closed,TV,Sports,Footwear,Samsung,,31.0,,11.0,Cash,,927.0,196211.0,Not Returned,48432.0,1,Rahul,VIP,NEW50,
ORD8009,CUST6166,PROD6971,2022-11-09,2023-12-10,South,India,Target,John,amit@yahoo.com,,Other,76.0,Chennai,Tamil Nadu,Active,Tablet,Electronics,Footwear,Apple,Global Suppliers,27.0,58130.0,44.0,Online,Failed,448.0,28307.0,,30858.0,2,Tom,VIP,DISC20,Late
ORD8010,CUST2309,PROD811,2022-02-05,2022-12-26,West,UK,Target,Fatima,mary@gmail.com,12345,Other,5.0,New York,,Inactive,Tablet,Electronics,Furniture,Nike,,66.0,25425.0,-2.0,Cash,Paid,413.0,42361.0,Pending,14970.0,3,Alex,,SAVE10,Damaged
ORD8011,CUST4027,PROD8654,2023-11-06,2023-05-11,West,,,Amit,amit@yahoo.com,,Female,96.0,London,Maharashtra,Closed,TV,Home,Kitchen,Sony,XYZ Corp,2.0,59340.0,-3.0,Card,Paid,652.0,166718.0,Pending,23713.0,1,Sita,VIP,SAVE10,Damaged
ORD8012,CUST4759,PROD1651,2022-04-23,2023-01-21,,UK,Amazon,Mary,mary@gmail.com,12345,F,109.0,Mumbai,Delhi,Inactive,Laptop,Sports,Kitchen,Sony,XYZ Corp,93.0,,39.0,Card,Pending,874.0,151533.0,Returned,516.0,2,,Gold,SAVE10,Delivered
ORD8013,CUST1974,PROD9898,2023-08-01,2023-04-10,North,UK,Target,Fatima,mary@gmail.com,98765 43210,Other,,Mumbai,California,Active,Laptop,Sports,Furniture,Sony,,,13864.0,40.0,Online,Pending,944.0,132184.0,Pending,6547.0,5,Sita,,,Late
ORD8014,CUST8730,PROD9272,2022-09-25,2022-02-07,North,USA,BestBuy,,john@,,Mle,16.0,Chennai,Maharashtra,Inactive,Laptop,Home,,Apple,,58.0,44888.0,38.0,Cash,Failed,435.0,174416.0,Returned,32477.0,2,,Bronze,,Late
ORD8015,CUST1473,PROD1462,2022-07-07,2023-04-23,East,,Flipkart,Fatima,amit@yahoo.com,12345,Female,81.0,,Tamil Nadu,Actve,Phone,,Furniture,LG,XYZ Corp,86.0,67334.0,13.0,Card,Paid,267.0,110010.0,Not Returned,36860.0,5,Tom,,,Delivered
ORD8016,CUST844,PROD1584,2022-01-08,2022-02-07,South,Australia,,,mary@gmail.com,,Other,14.0,,Tamil Nadu,Closed,Phone,Electronics,Kitchen,LG,XYZ Corp,47.0,21210.0,,Online,Paid,931.0,57791.0,,7071.0,5,,Bronze,DISC20,
ORD8017,CUST8452,PROD9640,2022-07-05,2023-01-11,,Australia,,Priya,mary@gmail.com,12345,Other,103.0,London,New York,Closed,Phone,Electronics,Kitchen,Samsung,ABC Traders,38.0,52225.0,2.0,Cash,Failed,951.0,2020.0,Returned,607.0,5,Alex,VIP,SAVE10,Delivered
ORD8018,CUST6874,PROD2685,2022-07-04,2022-10-25,South,,,John,ravi,9876543210,Male,23.0,New York,Delhi,Inactive,TV,Home,,LG,ABC Traders,39.0,15476.0,-4.0,Cahs,Failed,764.0,101566.0,Returned,,1,Sita,Gold,SAVE10,Damaged
ORD8019,CUST159,PROD3335,2023-01-21,2023-01-07,,Australia,BestBuy,Priya,john@,,Female,84.0,Delhi,California,Inactive,,,Mobiles,LG,Global Suppliers,35.0,51158.0,46.0,Card,Pending,354.0,179998.0,,28465.0,0,,Bronze,SAVE10,Late
ORD8020,CUST6848,PROD9827,2022-12-23,2022-01-01,,India,,Priya,ravi,98765 43210,Female,57.0,Mumbai,California,Active,TV,Fashion,Mobiles,LG,XYZ Corp,-10.0,54186.0,29.0,,Pending,762.0,59431.0,Returned,-921.0,5,Sita,Bronze,NEW50,Damaged
ORD8021,CUST3803,PROD1603,2023-03-13,2022-12-01,,Australia,BestBuy,Amit,amit@yahoo.com,,F,35.0,New York,Tamil Nadu,Inactive,Shoes,Grocery,Mobiles,LG,ABC Traders,80.0,10580.0,-3.0,,Paid,575.0,24645.0,Returned,33631.0,0,Alex,,NEW50,Late
ORD8022,CUST9274,PROD5037,2023-06-12,2023-03-01,South,India,Walmart,Fatima,amit@yahoo.com,9876543210,Other,117.0,Delhi,New York,Inactive,Laptop,Grocery,Footwear,Apple,Global Suppliers,28.0,26848.0,11.0,Card,Failed,241.0,196100.0,,24412.0,4,Rahul,Silver,NEW50,Delivered
ORD8023,CUST5392,PROD9854,2023-07-17,2022-08-18,West,,Amazon,Mary,mary@gmail.com,9876543210,Female,70.0,,New York,Active,Shoes,Home,Kitchen,Sony,ABC Traders,-5.0,43864.0,38.0,Online,Paid,885.0,174026.0,Pending,48514.0,1,Alex,Gold,DISC20,Late
ORD8024,CUST9839,PROD5130,2023-06-14,2023-11-11,South,Australia,,,,98765 43210,F,106.0,New York,Delhi,Actve,Laptop,Fashion,Furniture,Nike,ABC Traders,41.0,79632.0,45.0,Online,Paid,488.0,65414.0,Pending,20757.0,4,Tom,Silver,,
ORD8025,CUST9491,PROD6360,2022-07-12,2022-05-18,,Australia,Amazon,,ravi,9876543210,Other,,New York,Tamil Nadu,Active,Tablet,Home,,Apple,,57.0,81008.0,33.0,Cahs,Paid,983.0,161314.0,Not Returned,27028.0,2,Rahul,,,
ORD8026,CUST9165,PROD6181,2023-06-12,2022-01-09,East,India,,Amit,amit@yahoo.com,98765 43210,Mle,77.0,Mumbai,Tamil Nadu,Active,Shoes,Sports,Kitchen,LG,ABC Traders,93.0,,25.0,Cahs,,0.0,,Not Returned,-4882.0,0,,Silver,DISC20,Late
ORD8027,CUST4176,PROD9700,2022-12-18,2023-11-17,North,India,BestBuy,John,mary@gmail.com,12345,Male,92.0,Mumbai,Tamil Nadu,Active,TV,Fashion,Mobiles,LG,Global Suppliers,62.0,74217.0,4.0,,Pending,916.0,18107.0,Returned,14303.0,3,Tom,Gold,NEW50,Late
ORD8028,CUST3801,PROD5724,2023-02-17,2023-10-22,,UK,Flipkart,Mary,mary@gmail.com,9876543210,F,42.0,New York,Delhi,Closed,Tablet,Sports,,Apple,XYZ Corp,52.0,25781.0,4.0,Online,Paid,654.0,21765.0,,26268.0,0,Rahul,Silver,DISC20,Delivered
ORD8029,CUST7455,PROD548,2022-10-17,2023-05-20,East,USA,Amazon,Fatima,ravi,12345,Male,21.0,New York,California,Inactive,Shoes,Home,Furniture,Nike,,79.0,81520.0,12.0,,Pending,96.0,137462.0,Not Returned,2906.0,2,Tom,Gold,DISC20,Late
ORD8030,CUST841,PROD3073,2023-11-06,2022-03-01,West,Australia,Amazon,Ravi,mary@gmail.com,12345,Mle,88.0,,Maharashtra,Actve,Tablet,,Kitchen,Sony,,-9.0,64854.0,,,Pending,59.0,180198.0,Pending,46687.0,3,Sita,Gold,NEW50,
ORD8031,CUST6598,PROD2642,2022-02-03,2022-09-07,,USA,BestBuy,Mary,john@,9876543210,Female,95.0,Chennai,New York,Closed,,,Furniture,LG,ABC Traders,50.0,41282.0,33.0,Online,,497.0,165758.0,Pending,27552.0,1,Sita,Gold,DISC20,Damaged
ORD8032,CUST5495,PROD7415,2023-08-08,2022-02-13,East,USA,Amazon,,,98765 43210,Other,25.0,Delhi,California,Inactive,,,Kitchen,Samsung,XYZ Corp,13.0,17257.0,46.0,,Paid,121.0,112437.0,Not Returned,28332.0,0,Sita,Bronze,DISC20,Late
ORD8033,CUST489,PROD8500,2023-09-30,2022-08-27,,Australia,Walmart,Amit,ravi,98765 43210,Female,86.0,London,Maharashtra,Closed,,,Kitchen,,,53.0,46082.0,-1.0,Online,Failed,846.0,75392.0,,30094.0,1,Rahul,VIP,NEW50,Late
ORD8034,CUST8506,PROD4853,2022-03-20,2023-07-20,South,India,BestBuy,Amit,ravi,98765 43210,Male,19.0,London,California,Closed,Tablet,Electronics,Mobiles,Nike,XYZ Corp,-6.0,88242.0,0.0,Card,,654.0,140599.0,Returned,26683.0,2,,,,Delivered
ORD8035,CUST2905,PROD2137,2022-07-17,2022-09-23,East,UK,Amazon,Priya,ravi,9876543210,Female,,Chennai,California,Inactive,Tablet,Sports,,,ABC Traders,54.0,,25.0,Cash,,140.0,163998.0,,34501.0,3,Rahul,,NEW50,Delivered
ORD8036,CUST6529,PROD7723,2023-01-21,2022-01-25,South,,Amazon,Fatima,mary@gmail.com,12345,Female,64.0,,California,Actve,TV,Electronics,Mobiles,,XYZ Corp,39.0,46962.0,30.0,Online,Failed,689.0,170598.0,,24504.0,1,Tom,VIP,NEW50,Late
ORD8037,CUST230,PROD9894,2023-11-17,2023-08-25,South,Australia,Amazon,Ravi,mary@gmail.com,,F,58.0,New York,California,Closed,Tablet,Electronics,Kitchen,LG,XYZ Corp,44.0,2704.0,8.0,Card,Failed,798.0,144863.0,Returned,-630.0,3,,Gold,,
ORD8038,CUST7608,PROD9051,2022-09-22,2023-08-31,East,Australia,BestBuy,Fatima,ravi,,F,,New York,Tamil Nadu,Active,TV,Home,Mobiles,Samsung,XYZ Corp,24.0,94516.0,27.0,Card,Paid,383.0,38658.0,Not Returned,41511.0,0,Sita,Gold,NEW50,
ORD8039,CUST5312,PROD5407,2022-07-09,2023-01-21,North,,Flipkart,Mary,ravi,9876543210,Mle,1.0,Chennai,California,Closed,Phone,Home,Kitchen,Apple,Global Suppliers,60.0,95423.0,23.0,Card,Failed,400.0,85903.0,Not Returned,42948.0,5,Alex,Bronze,NEW50,
ORD8040,CUST1500,PROD6581,2023-03-22,2022-08-23,East,USA,Target,Ravi,john@,,F,64.0,London,Maharashtra,Closed,Tablet,Grocery,Mobiles,Sony,Global Suppliers,-7.0,16656.0,13.0,Cahs,,452.0,11893.0,Pending,8531.0,1,Alex,Bronze,DISC20,Late
ORD8041,CUST4917,PROD8541,2023-03-28,2023-11-14,North,UK,,Fatima,amit@yahoo.com,12345,F,29.0,Mumbai,Maharashtra,Inactive,Laptop,,Kitchen,Samsung,ABC Traders,91.0,95447.0,4.0,,Paid,319.0,13700.0,Returned,7041.0,3,Sita,Bronze,NEW50,Late
ORD8042,CUST3580,PROD5114,2022-12-19,2023-11-18,,USA,Amazon,Priya,john@,,F,83.0,Mumbai,New York,Closed,TV,Sports,Footwear,LG,ABC Traders,39.0,17937.0,17.0,Card,,896.0,90428.0,Pending,22226.0,5,Tom,,SAVE10,Damaged
ORD8043,CUST6612,PROD8194,2023-10-06,2023-12-06,,,Target,Ravi,ravi,98765 43210,F,15.0,,,Actve,Phone,Electronics,Footwear,Samsung,ABC Traders,74.0,22249.0,35.0,Cahs,Paid,551.0,48359.0,Not Returned,29920.0,1,Rahul,Silver,NEW50,
ORD8044,CUST3257,PROD9171,2022-11-09,2022-10-10,East,,Target,Ravi,mary@gmail.com,12345,Mle,41.0,New York,Delhi,Closed,TV,,Furniture,Apple,ABC Traders,62.0,3318.0,2.0,Cahs,Paid,920.0,7711.0,Not Returned,24739.0,3,Tom,,NEW50,
ORD8045,CUST6996,PROD5855,2022-01-29,2023-12-31,,UK,Amazon,Mary,mary@gmail.com,9876543210,F,54.0,Delhi,Maharashtra,Closed,Tablet,,Kitchen,,ABC Traders,79.0,99581.0,18.0,,Failed,966.0,58957.0,Returned,29775.0,1,Sita,Gold,SAVE10,Late
ORD8046,CUST5222,PROD8545,2022-09-28,2022-05-23,West,,Amazon,Ravi,ravi,9876543210,F,106.0,London,Maharashtra,Closed,TV,,Mobiles,LG,,47.0,,0.0,Card,Paid,689.0,175137.0,Not Returned,8027.0,2,Sita,,,Late
ORD8047,CUST3495,PROD198,2023-01-23,2022-08-22,South,,,Priya,amit@yahoo.com,98765 43210,Male,11.0,Delhi,Maharashtra,Closed,Shoes,Sports,Kitchen,,Global Suppliers,-10.0,12819.0,31.0,Cash,,89.0,191139.0,Pending,42766.0,0,Rahul,Gold,DISC20,Damaged
ORD8048,CUST7398,PROD8264,2023-01-29,2022-05-05,South,UK,Target,John,,,F,99.0,New York,Maharashtra,Inactive,Shoes,Sports,Mobiles,Nike,ABC Traders,96.0,39825.0,21.0,Online,Paid,,27803.0,Pending,33285.0,4,Sita,Silver,DISC20,
ORD8049,CUST7554,PROD2645,2022-06-03,2022-08-10,North,Australia,Flipkart,John,,9876543210,Mle,84.0,,Delhi,Active,Laptop,Home,Furniture,Samsung,ABC Traders,9.0,12919.0,26.0,Cash,Paid,995.0,107762.0,Not Returned,18543.0,0,Alex,Silver,,Delivered
ORD8050,CUST9030,PROD9194,2022-03-21,2023-09-15,,USA,Target,Amit,john@,9876543210,Mle,99.0,,Delhi,Active,TV,Sports,Kitchen,Nike,,64.0,,37.0,Card,,599.0,75336.0,Not Returned,5629.0,2,,Gold,DISC20,
ORD8051,CUST7714,PROD1653,2023-08-24,2023-09-01,North,Australia,Flipkart,John,amit@yahoo.com,12345,Female,11.0,London,,Inactive,Tablet,Grocery,Furniture,Apple,,21.0,30317.0,,Online,Pending,619.0,51856.0,,14161.0,1,Alex,Gold,DISC20,Late
ORD8052,CUST2323,PROD8250,2022-01-09,2022-03-25,South,Australia,Walmart,Mary,,12345,F,119.0,Mumbai,California,Closed,Tablet,Fashion,Mobiles,Samsung,ABC Traders,2.0,59048.0,41.0,Online,Paid,590.0,99621.0,Pending,18729.0,3,Rahul,Bronze,,Delivered
ORD8053,CUST9549,PROD1840,2022-12-03,2022-04-22,South,USA,Flipkart,Amit,amit@yahoo.com,12345,Other,65.0,,,Closed,,Electronics,,Sony,,17.0,30558.0,-3.0,Online,,224.0,107559.0,Pending,42544.0,4,Tom,Silver,,Damaged
ORD8054,CUST7494,PROD6931,2023-07-29,2022-07-05,,Australia,,John,mary@gmail.com,12345,Female,19.0,Mumbai,Maharashtra,Inactive,,Fashion,Mobiles,Apple,,-1.0,72870.0,4.0,Cahs,Paid,364.0,101014.0,Returned,-4668.0,5,Tom,,NEW50,
ORD8055,CUST7403,PROD7752,2022-06-09,2023-11-05,West,UK,BestBuy,John,mary@gmail.com,9876543210,Mle,28.0,,Maharashtra,Active,Shoes,Fashion,Furniture,Samsung,Global Suppliers,-9.0,8157.0,12.0,Cahs,Failed,893.0,105818.0,Returned,,3,Alex,VIP,NEW50,Delivered
ORD8056,CUST7713,PROD3582,2023-06-28,2022-04-11,West,USA,Amazon,Amit,amit@yahoo.com,12345,Female,20.0,Delhi,New York,Actve,TV,Electronics,Kitchen,Samsung,XYZ Corp,-6.0,4560.0,7.0,Cash,Pending,794.0,33756.0,Not Returned,40102.0,2,,,DISC20,Delivered
ORD8057,CUST6166,PROD2969,2022-04-04,2023-11-09,,India,Walmart,Mary,ravi,98765 43210,Other,,London,New York,Closed,Tablet,Fashion,Kitchen,Sony,ABC Traders,,13585.0,,,Pending,266.0,83394.0,Returned,5232.0,3,Sita,VIP,NEW50,Damaged
ORD8058,CUST9466,PROD3336,2022-07-09,2022-09-25,,Australia,Target,Amit,,98765 43210,Male,4.0,,New York,Inactive,Phone,Sports,Furniture,,Global Suppliers,86.0,81765.0,10.0,,,103.0,96605.0,Pending,18328.0,3,Tom,Gold,,Damaged
ORD8059,CUST6900,PROD6595,2023-07-10,2023-10-27,North,,Flipkart,,,12345,Other,75.0,New York,New York,Closed,Tablet,Home,Kitchen,,XYZ Corp,60.0,78345.0,15.0,Cahs,Pending,522.0,138691.0,Pending,9323.0,5,Sita,VIP,DISC20,
ORD8060,CUST5405,PROD7297,2023-09-28,2023-09-17,,USA,Walmart,,mary@gmail.com,12345,Female,72.0,Chennai,California,Active,TV,Grocery,Footwear,Samsung,Global Suppliers,55.0,65189.0,6.0,Cash,Failed,49.0,183601.0,,26244.0,3,,Bronze,,Delivered
ORD8061,CUST406,PROD3624,2023-07-26,2024-01-05,West,India,BestBuy,Mary,john@,,F,-3.0,,Tamil Nadu,Closed,Shoes,Grocery,,Samsung,XYZ Corp,3.0,40328.0,10.0,Online,,72.0,156256.0,Pending,10939.0,0,Tom,,NEW50,
ORD8062,CUST6067,PROD717,2023-02-21,2022-08-04,,,Flipkart,Mary,,12345,Male,53.0,,New York,Active,Phone,Sports,Furniture,Nike,,74.0,53427.0,8.0,Card,Paid,68.0,49776.0,,26982.0,3,Alex,Silver,,
ORD8063,CUST7861,PROD6599,2023-08-23,2023-08-07,North,India,,Fatima,mary@gmail.com,9876543210,Other,106.0,,New York,Actve,Tablet,Home,,Nike,Global Suppliers,7.0,28628.0,4.0,Card,Failed,109.0,124351.0,,-4580.0,3,,VIP,SAVE10,Late
ORD8064,CUST6383,PROD5608,2022-02-03,2022-02-11,North,Australia,Target,Priya,mary@gmail.com,98765 43210,F,74.0,,Delhi,Actve,,Home,Furniture,LG,ABC Traders,,27081.0,11.0,,Pending,473.0,36835.0,Pending,39323.0,1,,VIP,,Delivered
ORD8065,CUST9871,PROD1960,2023-11-14,2023-06-26,North,,Target,John,amit@yahoo.com,98765 43210,Other,63.0,Chennai,,Closed,Laptop,Fashion,,Samsung,,96.0,19899.0,13.0,Online,,119.0,22126.0,Pending,34887.0,2,Tom,Gold,,Delivered
ORD8066,CUST1698,PROD8186,2022-01-09,2022-08-02,North,Australia,Flipkart,Fatima,amit@yahoo.com,9876543210,Mle,,Chennai,Maharashtra,Inactive,Laptop,Grocery,Mobiles,Apple,,2.0,79327.0,3.0,,,,119550.0,Pending,45842.0,1,Tom,Bronze,NEW50,Damaged
ORD8067,CUST3810,PROD3710,2022-10-26,2023-08-01,East,,BestBuy,John,amit@yahoo.com,12345,F,17.0,,California,Active,Shoes,Grocery,Furniture,Apple,XYZ Corp,72.0,,40.0,Cash,Pending,482.0,74743.0,Pending,48761.0,5,Tom,VIP,DISC20,Delivered
ORD8068,CUST9762,PROD8763,2022-04-27,2023-01-22,,USA,Amazon,Fatima,john@,,Mle,85.0,New York,Maharashtra,Closed,Phone,Grocery,Kitchen,Samsung,Global Suppliers,10.0,10137.0,0.0,,,889.0,60358.0,Not Returned,18000.0,2,Sita,Gold,,Late
ORD8069,CUST6286,PROD8552,2023-10-22,2022-02-26,South,UK,Amazon,Ravi,,98765 43210,Male,-1.0,Chennai,Tamil Nadu,Active,Laptop,Electronics,,,XYZ Corp,,,42.0,Card,Failed,373.0,23606.0,Returned,1579.0,4,Alex,VIP,NEW50,Delivered
ORD8070,CUST8054,PROD6793,2023-11-29,2023-08-26,,UK,Target,,john@,,Male,50.0,Delhi,California,Inactive,Laptop,Grocery,Mobiles,LG,ABC Traders,24.0,60317.0,12.0,Cash,Pending,241.0,113562.0,Not Returned,-1455.0,2,Sita,VIP,DISC20,Damaged
ORD8071,CUST2458,PROD9758,2022-06-28,2022-08-15,East,India,BestBuy,Amit,john@,98765 43210,Male,95.0,Mumbai,Tamil Nadu,Closed,Tablet,Electronics,Mobiles,Nike,ABC Traders,85.0,45831.0,27.0,Cash,Failed,526.0,170229.0,Not Returned,-381.0,2,Tom,VIP,NEW50,Late
ORD8072,CUST7988,PROD3918,2023-01-23,2022-06-16,North,,Target,Fatima,amit@yahoo.com,,Male,32.0,Chennai,Maharashtra,Inactive,TV,Sports,Mobiles,Nike,,40.0,43533.0,-1.0,Card,,220.0,87482.0,,6280.0,5,Alex,VIP,NEW50,Late
ORD8073,CUST4980,PROD3916,2023-03-07,2022-09-30,East,Australia,Amazon,,mary@gmail.com,98765 43210,Mle,76.0,Mumbai,Delhi,Active,Tablet,Electronics,Kitchen,,Global Suppliers,44.0,59149.0,48.0,,Pending,725.0,186890.0,Pending,7633.0,0,,,DISC20,Damaged
ORD8074,CUST6338,PROD6727,2022-05-23,2022-07-03,West,USA,Target,Priya,ravi,,Mle,70.0,,New York,Closed,Tablet,,Mobiles,LG,,97.0,57418.0,22.0,Cash,Paid,805.0,44808.0,Pending,,4,Rahul,VIP,NEW50,Late
ORD8075,CUST4895,PROD5439,2023-06-14,2023-07-20,West,USA,Flipkart,John,mary@gmail.com,12345,Female,79.0,,Maharashtra,Inactive,Shoes,,,Samsung,ABC Traders,47.0,58087.0,37.0,,Failed,373.0,-311.0,Pending,33118.0,2,Tom,,,Late
ORD8076,CUST9883,PROD813,2022-09-30,2022-08-13,,USA,,Ravi,mary@gmail.com,12345,Female,1.0,Delhi,California,Actve,Tablet,Electronics,Kitchen,LG,Global Suppliers,71.0,15501.0,2.0,Online,,964.0,81888.0,,41289.0,4,Rahul,Bronze,DISC20,
